1	1	83	580	1242.1  252.1  -51.1 6264.1	1264.9 4787.2   68.0    1.2	3453.5 3603.7  198.4 1056.1	 289.8 -126.2 4127.2 4262.4	2949.7 2919.0   53.5  253.6	 933.1  807.0 3293.7 3643.8	2771.3 2954.2   58.3  332.5	 915.5  759.0  165.2 5052.4	 606.3  606.2 3047.8 3420.4	2566.4 2806.6   67.9  509.1	 688.3 1347.3  -24.4 4427.5	3041.1 2946.2  195.5  464.9	3088.0 3661.8   46.5  507.0	3228.2 3453.7   20.1  374.6	1144.3 3886.8   18.0  153.2	 787.3 3736.6  -47.6 1230.4	 649.2 1475.8  178.7 3990.4	2977.0 3805.8   -6.7  315.0	3181.6 4036.0   31.2  255.0	1005.0 3845.7  148.2  379.9	1012.1 4092.7  -22.0  948.2	1136.5 3873.8  220.1  418.3	2625.3 3743.5  226.3  418.5	1276.8 3621.5   69.6  372.1	2443.4 3947.8  164.0  547.3	2534.3 2675.8  393.7  737.5	1004.4 1320.2 2303.2 2547.6	2179.4 2691.5  848.1  704.0	 856.1 1132.7 2479.2 2652.0	1828.3 2380.5  522.1  901.2	 729.7 2918.0  317.1 1133.2	 389.7 1170.6  478.2 3452.1	 543.4 1006.9 2376.7 3031.4	 557.7  886.6 2238.0 2687.2	1176.6 1843.7  889.0 1580.2	 679.5 1030.2 1854.4 2637.4
1	1	95	513	-112.8 -328.4 5994.9 6048.1	  40.7  199.3 4581.7 6371.3	3746.4 3808.4  230.0 1549.7	4184.1 5112.8  284.0 1709.6	1494.7 5257.7  354.5  242.4	4560.3 4638.6   87.5  432.8	3651.8 4201.5   44.7  742.1	4279.4 4496.4  608.4 2186.0	4884.7 5370.8  389.5  321.4	1519.1 5103.6  807.7  929.9	4267.0 4718.9  372.8  131.3	1662.9 5364.8  424.1 1167.2	1222.6 6008.8  422.8  725.6	1406.4 5522.2   83.3  460.5	3315.0 4560.7  539.5  686.1	 666.3 1517.0 1045.8 5945.5	 371.6  982.4 3835.2 4612.7	 940.2 1096.9 3961.8 3669.3	2777.9 2852.1  805.2 1354.2	3007.0 3700.9  396.5  828.2	 674.1 1886.4 3509.4 4224.0	 762.8 1367.3 3820.7 4280.2	2423.4 2905.2 1022.9 1198.0	1064.9 1296.1 2902.1 2905.4	 810.7 1793.5  874.6 3569.3	1034.1 1598.5 1388.7 4826.9	2407.5 4027.8  467.5 1131.6	1084.7 3528.1  555.8 2528.1	2391.6 3366.2  727.1 1328.0	 972.4 1282.0 2741.2 4057.3	1681.0 2705.4 1015.9 1994.0	1013.1 1235.9 2225.1 3949.8	1699.6 2717.0  693.8 1310.0	 880.7 3313.7  555.7 1207.0	1877.6 3007.2  465.7 1162.7	2151.3 2955.7  303.5  862.6
1	1	97	540	 466.9  424.5 5946.6 5984.7	4591.8 4776.4  258.4  392.1	1216.1 5289.2  172.9  483.5	4308.2 5444.8  195.4  438.8	4227.6 5116.9  200.3  562.2	 867.4 1010.0  299.9 6015.6	3944.7 4269.6  178.2  508.0	3792.3 4671.5  232.2  602.7	 804.7 1225.3  286.7 6149.3	 677.5 1040.2  293.2 6974.4	 536.4 1004.6  447.9 6821.3	 641.0  929.0 3928.5 5426.0	 534.7  878.9 3911.7 5203.4	 663.3 1162.2  580.9 3805.8	3248.6 3725.6  344.1 1191.0	 710.9 1026.4  310.4 5962.1	 502.5 1057.7  390.4 6184.3	 598.1  990.4  326.4 5909.8	 559.3  946.7  334.2 6102.5	 784.6 1194.9  299.1 5467.7	2956.1 3446.9  533.4 1939.4	1078.0 1527.8 2774.9 4982.1	2863.5 3469.8  803.4 1886.2	1143.2 1583.7 2680.9 4770.2	2987.3 3525.4  569.9 1571.9	2959.5 3616.5  368.8 1624.5	 945.0 1455.7  686.1 4834.2	 683.8 1189.0 2402.7 4697.7	 645.3 1013.8 1163.4 4235.4	 555.5 1392.9 1690.2 3606.3	 928.7 2990.1  727.7 2031.6	1891.6 3167.1  648.3 1675.5	1047.8 1590.3 1795.0 2976.7	 660.0 1535.7 2220.2 3701.6	 918.6 2603.7  882.7 2378.5	1186.9 3225.8  527.4 1888.0
1	1	93	384	 486.1  527.4 6609.2 6466.0	 536.4  662.8 4192.0 5562.9	1144.1 4402.6  339.1 4322.8	1254.5 4399.8 2276.5 2731.2	1687.3 2407.3  309.9 4978.9	3296.1 4216.3 1831.3 2469.6	 509.9  842.0 3652.1 4387.6	1091.0 4343.7  513.0 2477.5	 796.4 1175.3  431.6 5751.6	1973.2 2738.9  446.5 5914.2	1407.8 5137.7  554.1 1118.3	4101.4 4973.3  336.7  978.7	3776.2 4457.1  387.1 1099.2	3320.8 3884.3  343.1 2770.6	2040.4 4304.5  294.4 1048.0	2304.5 3415.3 1074.9 2192.8	 701.3 1242.7  586.4 4636.1	 511.5  944.4 2856.5 4363.1	 718.8 2034.8 2495.7 3574.2	 487.0  998.1 2629.1 3889.8	1916.6 2712.0 1356.9 2292.6	 859.0 2036.0 2254.4 3294.8	1019.5 3256.9  938.0 2780.0	2156.3 2817.8  630.3 2955.0	 774.2 1214.5 2576.4 4622.1	 572.5 1120.7 2551.2 3871.9	1061.4 1495.0 2181.7 3303.7	1726.2 2449.5  805.8 1821.3	1274.1 1766.0  557.7 3083.6	 732.6 1329.6 1019.4 3716.2	 856.7 2871.6  622.5 2713.7	1910.5 2809.0  417.7 2432.5	2140.2 2895.1  362.4 2696.7	2359.0 3457.6  430.2 2011.0	1264.2 2923.5  372.4 2661.8	 925.7 2159.2  529.7 3726.9
1	1	122	247	 721.6 1954.1  260.6 6397.2	2247.8 5939.8  124.2  307.9	 481.3  596.9 1501.6 7421.5	 353.1  594.4  257.3 7366.4	 401.3  757.5 1794.7 8533.3	1321.4 1553.9  369.8 7645.4	1324.6 1532.2  308.6 7600.9	 487.7 1118.3 1704.8 7852.7	1023.9 4330.7  300.8 1975.8	 666.1 2036.6  322.7 5708.0	 562.6  914.3  381.6 6964.6	 692.5 1389.2 3125.9 6160.8	1204.7 4912.3  437.6 1673.2	1469.8 2109.8  391.6 6175.9	4055.0 4746.9  364.9 1667.5	1067.9 1562.0 1369.7 7286.1	3296.1 4248.8  438.2 1730.1	 893.3 1444.3 1347.5 6870.1	1115.5 1973.6  479.9 6088.7	1289.7 4591.6  321.9 2759.6	1367.5 4584.4 1153.9 2492.5	3249.8 4708.4  437.9 1682.2	1691.5 4669.2  669.6 2095.7	 897.3 1742.7 3478.0 5344.6	1273.6 2069.5  723.9 4731.1	1642.1 4290.1  557.4 2137.8	1224.4 4029.7 1413.7 2523.1	1325.6 2392.4 2616.9 4709.2	2464.1 3674.4 1408.8 2480.1	1429.3 3510.3 1403.4 2959.7	2447.1 3425.6 1511.2 2944.1	1004.5 1849.6 3018.8 5057.1	 766.2 1413.1 1840.3 5014.3	1165.9 1928.3 2660.3 5050.5	1191.2 1848.5 2361.8 4584.2	2231.9 2883.5  934.7 2345.2
1	1	115	738	 636.4  982.9 6128.9 5862.6	1192.4 2151.2  227.6 5367.5	 531.4  662.4 5701.9 6023.2	4193.4 5434.4  126.9  265.4	4385.3 5075.8  255.8 2013.3	5023.4 5322.1  173.2  331.5	4537.0 5013.3   82.9  204.9	4052.0 4827.9  230.9 2615.4	 836.3  955.1  400.0 7000.4	 948.2 1619.4 4045.2 4768.1	3120.6 3925.2  583.4 2823.3	 998.9 2284.6 4236.1 4868.3	3558.9 4754.0  306.0  723.0	4139.0 5145.0  317.4  821.7	4518.1 5498.5  261.0  828.7	1099.9 2960.7  446.4 5175.0	 965.6 2419.3 2944.2 3913.0	1618.0 5263.6  464.2 1024.7	3503.4 5526.6  292.3  789.4	1590.9 5304.9  237.8 1356.9	3776.3 5291.4  278.5  787.0	1473.8 4754.9  257.4 1911.2	 988.7 2876.9  796.9 5274.5	1143.0 2179.3 3155.4 4114.7	2632.4 3609.8 1225.9 2143.5	3028.2 3962.0 1325.6 2117.2	1012.4 1785.9 2931.1 3824.5	1221.2 2899.4 2619.8 3292.3	2454.7 3817.3  652.7 1209.7	1295.9 4421.8  735.6 1378.0	1594.1 4520.5  398.7 1395.9	1611.8 2672.1  687.5 3822.1	1080.7 2485.2 2422.6 3425.9	1019.7 1959.9 2918.1 3936.5	2383.2 3385.1 1436.4 2356.7	2762.9 3393.3  656.9 2336.1
1	1	117	468	 494.1  457.5 6365.4 6474.3	1130.2 3931.8 3770.8 3954.2	 705.1 2762.1  426.6 4881.3	 450.6  729.5 3072.0 7654.6	 592.2 2564.0  503.7 6242.4	 501.8  909.0 4561.0 5387.9	 517.0  966.3 2486.2 5400.3	3611.8 4522.2 1873.4 2304.3	1126.0 4328.4  633.4 2645.6	2433.3 4745.6  532.3 1047.8	3076.8 4392.4 2359.9 2608.1	2296.4 4905.7  624.9 1090.9	1372.7 4082.6  410.9 2990.0	1401.9 3903.9  288.5 3381.2	3122.7 4789.5  470.7 1336.7	 846.2 1886.1 2205.7 4880.1	1080.1 3815.5  448.1 3491.9	1073.1 3845.1  466.6 3608.5	1197.4 4457.6  501.0 1554.0	1177.4 4007.8 1558.9 2354.7	2460.5 3444.0 1715.7 2166.9	1134.8 3379.9 1556.8 2558.0	2252.5 3929.5  724.3 1646.9	 946.3 1799.3 2172.9 3778.1	 686.1 1680.9 2063.3 4041.4	1198.0 3997.4  685.7 1870.7	1715.2 4089.8  584.9 1269.9	1621.8 2513.4  529.9 3738.4	 868.3 1639.7 1391.7 4509.1	1760.1 3000.7  554.5 3410.9	1073.8 3034.8  536.5 3732.1	1035.7 3734.7  459.7 2180.0	1187.2 2519.8  555.0 3700.9	 871.7 3186.5 1314.5 2797.3	 664.1 1745.5  623.9 4510.1	1376.0 3173.4  443.1 2254.5
1	1	69	533	 -36.7  -38.3  272.2 5570.7	3295.0 3533.7   63.0  298.9	 426.1  478.6  -49.5 4115.4	 715.7 2709.0  159.2  325.6	2372.1 2313.9  135.2  430.2	 181.7  340.8 1640.0 2044.6	1811.3 1912.0  195.0  355.5	  89.3  486.2 1694.0 2136.9	 352.7  689.1   -9.2 1645.0	 710.3 1623.8  152.6  625.8	1467.3 1621.4  203.0  559.9	 677.2 2336.9   69.9  450.1	 358.7  626.9  133.3 2140.8	 427.5 1998.1  146.7  743.1	1486.3 2104.7   12.6  399.3	1522.9 1971.5  212.6  461.7	1501.1 2187.3   13.7  460.7	 549.1  964.1  -37.6 2076.8	 609.0 2038.0  112.9  551.1	 602.1 1988.1  132.3  583.8	 457.3  882.0   77.5 1804.6	 697.9 1835.1  189.2  650.7	1472.1 2030.6  171.5  667.6	 656.6 1987.6  171.1  566.6	1168.8 1958.7  163.8  491.0	 648.0 1386.6  232.8 1201.1	 629.8 1749.7  160.0  713.1	1293.8 1716.4   92.8  519.1	1258.6 1796.0   26.0  386.4	 653.2 1685.8   79.4  482.4	 443.1  891.0  110.2 1796.1	 472.1  730.1   94.7 1737.7	 392.3  506.6  125.7 1805.8	 345.2 1367.4  182.0  993.6	 375.2  750.4  138.6 1752.3	 439.2  956.8  643.3 1666.9
1	1	121	586	5798.8 6447.3 1584.8 3498.3	6034.6 7737.9  135.0 1991.1	 911.2 1895.3 1614.0 7114.3	 956.2 4005.5 4433.6 4744.6	1307.7 1855.5 2110.6 4937.4	 907.7 3215.4 4386.6 6459.7	 700.5 1159.3 1073.0 6246.7	 721.2 1023.3 2334.9 6874.0	1020.6 1958.2  377.5 7339.8	 577.3  845.5  525.3 8201.9	 725.2 1782.3 2049.9 5934.0	1401.7 4651.0 1895.2 3586.4	3524.9 5595.2  507.7 1451.1	1371.3 3166.4 2804.1 5163.7	2415.2 2819.5  624.5 5086.7	2065.1 2793.9 2943.1 6230.3	 938.3 1644.3 2255.5 5741.4	3365.6 4028.9  474.9 2172.7	3484.9 4670.8  331.9 3088.0	1814.1 4809.9  458.0 1776.4	1133.7 2644.2  387.4 5194.2	1534.8 4967.6  371.7 2504.1	3133.9 4969.6 1958.2 2817.6	2388.5 4625.1  304.0 1738.1	1140.9 2339.4  332.7 5250.3	1445.6 4685.6  372.8 2834.2	2576.8 3830.4 2152.4 3310.7	1788.0 2680.3  734.2 4530.8	1279.9 3461.3  959.8 3906.1	1266.3 2232.3 1485.8 5345.8	2517.7 3512.2  420.9 3461.0	2719.3 3953.7 1669.2 3086.9	1579.2 2611.5  439.3 4532.2	2747.1 3801.3  389.2 3398.3	1185.9 2747.4  579.8 5307.5	 903.8 1809.8 2019.4 5454.0
1	1	117	578	 359.1  371.1  293.0 5491.1	 529.1  551.6 3297.8 3418.4	 967.6 3854.3  177.9  512.2	 357.3  760.9  198.8 3964.6	 497.6  740.1  182.3 4150.7	1118.7 3395.3  143.6  588.2	2588.6 2682.0  228.6  496.9	1024.3 3573.2   74.6  389.5	 529.2 1123.7  230.7 3814.3	 454.5 1034.9 2413.4 3477.7	 378.2  894.3  353.0 2864.6	 467.7  834.6 2046.4 3263.7	 357.6  846.6  523.2 3395.0	 347.2  885.2 2110.4 3527.1	 978.1 3325.8  368.4  864.0	 881.2 2738.3  298.8  902.2	 569.9 1267.3  363.1 3895.8	 733.9 3034.4  249.0 1275.9	 488.4 1095.2  288.5 4124.7	 510.2  970.4  282.0 4403.6	 479.1  951.5  359.5 4003.5	 514.7  953.5  425.0 3959.4	 460.7 1234.0 2076.5 3420.0	 733.9 3136.9  479.1 1680.0	 683.3 1484.9  385.6 3487.5	1938.6 3029.2  326.6 1187.6	 923.4 2653.0  307.1 1295.3	 608.7 1319.7  363.0 3547.0	 581.6 1431.9  284.2 3689.3	 745.9 3107.3  235.2 1501.0	1011.3 2968.0  236.9 1119.7	1807.5 3224.1  220.4 1116.9	 998.3 2835.1  210.0 1150.1	 859.5 1701.5  298.8 2974.6	1836.8 2409.1  234.1 1499.7	 832.0 1615.1  242.8 3106.1
